# Wavelength_[A] S/N_Aperture S_Aperture_[e] N_Aperture_[e] SKY_Aperture_[e] S/N_Aperture_Coadd S_Aperture_Coadd_[e] N_Aperture_Coadd_[e] SKY_Aperture_Coadd_[e]
3830.000 0.15 1.74 11.46 3.08 0.26 5.21 19.85 9.25
3830.500 0.15 1.70 11.46 3.03 0.26 5.10 19.84 9.08
3831.000 0.15 1.67 11.45 3.02 0.25 5.01 19.84 9.05
3831.500 0.14 1.64 11.45 3.03 0.25 4.93 19.84 9.10
3832.000 0.14 1.61 11.46 3.21 0.24 4.84 19.85 9.62
3832.500 0.14 1.59 11.48 3.71 0.24 4.76 19.88 11.14
3833.000 0.14 1.56 11.51 4.45 0.23 4.67 19.94 13.35
3833.500 0.13 1.53 11.54 5.08 0.23 4.59 19.98 15.23
3834.000 0.13 1.50 11.51 4.45 0.23 4.51 19.93 13.34
3834.500 0.13 1.48 11.48 3.70 0.22 4.45 19.88 11.11
3835.000 0.13 1.48 11.45 3.19 0.22 4.43 19.84 9.57
3835.500 0.13 1.49 11.45 3.01 0.23 4.48 19.82 9.03
3836.000 0.13 1.52 11.45 2.99 0.23 4.57 19.83 8.97
3836.500 0.14 1.56 11.45 2.99 0.24 4.68 19.83 8.98
3837.000 0.14 1.60 11.45 3.03 0.24 4.80 19.83 9.08
3837.500 0.14 1.64 11.46 3.22 0.25 4.92 19.85 9.67
3838.000 0.15 1.68 11.49 3.78 0.25 5.04 19.90 11.35
3838.500 0.15 1.72 11.55 5.13 0.26 5.16 20.00 15.39
3839.000 0.15 1.76 11.60 6.25 0.26 5.28 20.09 18.75
3839.500 0.16 1.80 11.59 5.91 0.27 5.40 20.07 17.74
3840.000 0.16 1.85 11.54 4.74 0.28 5.54 19.98 14.21
3840.500 0.17 1.90 11.49 3.54 0.29 5.69 19.89 10.61
3841.000 0.17 1.95 11.47 3.17 0.29 5.85 19.87 9.50
3841.500 0.17 2.01 11.47 3.10 0.30 6.02 19.87 9.29
3842.000 0.18 2.06 11.47 3.09 0.31 6.19 19.87 9.28
3842.500 0.18 2.12 11.48 3.10 0.32 6.36 19.88 9.30
3843.000 0.19 2.18 11.48 3.11 0.33 6.53 19.88 9.33
3843.500 0.19 2.23 11.48 3.12 0.34 6.70 19.89 9.36
3844.000 0.20 2.29 11.49 3.13 0.35 6.87 19.89 9.39
3844.500 0.20 2.34 11.49 3.14 0.35 7.03 19.90 9.42
3845.000 0.21 2.40 11.49 3.15 0.36 7.19 19.90 9.44
3845.500 0.21 2.45 11.49 3.16 0.37 7.34 19.91 9.47
3846.000 0.22 2.50 11.50 3.17 0.38 7.49 19.91 9.50
3846.500 0.22 2.54 11.50 3.23 0.38 7.63 19.92 9.68
3847.000 0.22 2.59 11.52 3.64 0.39 7.77 19.95 10.91
3847.500 0.23 2.64 11.58 4.88 0.39 7.91 20.05 14.63
3848.000 0.23 2.68 11.69 7.50 0.40 8.05 20.25 22.50
3848.500 0.23 2.73 11.81 10.26 0.40 8.19 20.46 30.79
3849.000 0.24 2.78 11.80 9.96 0.41 8.33 20.44 29.88
3849.500 0.24 2.82 11.71 7.80 0.42 8.47 20.28 23.39
3850.000 0.25 2.86 11.60 5.12 0.43 8.59 20.09 15.36
3850.500 0.25 2.90 11.53 3.63 0.44 8.69 19.98 10.88
3851.000 0.25 2.93 11.52 3.31 0.44 8.78 19.96 9.92
3851.500 0.26 2.96 11.52 3.21 0.44 8.87 19.95 9.62
3852.000 0.26 2.98 11.52 3.19 0.45 8.95 19.95 9.58
3852.500 0.26 3.01 11.52 3.20 0.45 9.04 19.95 9.59
3853.000 0.26 3.04 11.52 3.20 0.46 9.12 19.96 9.60
3853.500 0.27 3.07 11.52 3.20 0.46 9.20 19.96 9.60
3854.000 0.27 3.10 11.52 3.20 0.47 9.29 19.96 9.61
3854.500 0.27 3.12 11.53 3.21 0.47 9.37 19.96 9.62
3855.000 0.27 3.15 11.53 3.21 0.47 9.44 19.96 9.62
3855.500 0.27 3.17 11.53 3.21 0.48 9.50 19.97 9.63
3856.000 0.28 3.19 11.53 3.21 0.48 9.56 19.97 9.63
3856.500 0.28 3.20 11.53 3.21 0.48 9.61 19.97 9.64
3857.000 0.28 3.22 11.53 3.21 0.48 9.66 19.97 9.64
3857.500 0.28 3.24 11.53 3.21 0.49 9.71 19.97 9.64
3858.000 0.28 3.25 11.53 3.21 0.49 9.76 19.97 9.64
3858.500 0.28 3.27 11.53 3.21 0.49 9.81 19.97 9.64
3859.000 0.28 3.29 11.53 3.21 0.49 9.86 19.98 9.64
3859.500 0.29 3.30 11.53 3.22 0.50 9.91 19.98 9.65
3860.000 0.29 3.32 11.53 3.22 0.50 9.95 19.98 9.65
3860.500 0.29 3.33 11.53 3.22 0.50 9.98 19.98 9.65
3861.000 0.29 3.33 11.53 3.22 0.50 10.00 19.98 9.65
3861.500 0.29 3.34 11.54 3.22 0.50 10.02 19.98 9.65
3862.000 0.29 3.35 11.54 3.22 0.50 10.04 19.98 9.65
3862.500 0.29 3.35 11.54 3.22 0.50 10.06 19.98 9.65
3863.000 0.29 3.36 11.54 3.22 0.50 10.08 19.98 9.65
3863.500 0.29 3.37 11.54 3.22 0.51 10.10 19.98 9.66
3864.000 0.29 3.37 11.54 3.22 0.51 10.12 19.98 9.67
3864.500 0.29 3.38 11.54 3.26 0.51 10.13 19.98 9.77
3865.000 0.29 3.38 11.54 3.35 0.51 10.13 19.99 10.04
3865.500 0.29 3.37 11.56 3.68 0.51 10.12 20.02 11.03
3866.000 0.29 3.36 11.57 3.96 0.50 10.08 20.04 11.88
3866.500 0.29 3.35 11.57 3.97 0.50 10.05 20.04 11.91
3867.000 0.29 3.34 11.56 3.69 0.50 10.01 20.01 11.07
3867.500 0.29 3.32 11.54 3.36 0.50 9.97 19.99 10.09
3868.000 0.29 3.31 11.54 3.26 0.50 9.93 19.98 9.78
3868.500 0.29 3.30 11.53 3.23 0.50 9.89 19.98 9.68
3869.000 0.28 3.28 11.53 3.22 0.49 9.85 19.98 9.67
3869.500 0.28 3.27 11.53 3.22 0.49 9.81 19.97 9.67
3870.000 0.28 3.25 11.53 3.22 0.49 9.75 19.97 9.67
3870.500 0.28 3.22 11.53 3.23 0.48 9.67 19.97 9.68
3871.000 0.28 3.19 11.53 3.23 0.48 9.58 19.97 9.68
3871.500 0.27 3.16 11.53 3.23 0.47 9.48 19.97 9.69
3872.000 0.27 3.13 11.53 3.23 0.47 9.38 19.96 9.70
3872.500 0.27 3.09 11.53 3.24 0.46 9.28 19.96 9.71
3873.000 0.27 3.06 11.52 3.24 0.46 9.18 19.96 9.72
3873.500 0.26 3.03 11.52 3.24 0.46 9.08 19.96 9.73
3874.000 0.26 2.99 11.52 3.25 0.45 8.98 19.96 9.74
3874.500 0.26 2.96 11.52 3.25 0.44 8.87 19.95 9.74
3875.000 0.25 2.92 11.52 3.25 0.44 8.76 19.95 9.75
3875.500 0.25 2.88 11.52 3.25 0.43 8.63 19.95 9.76
3876.000 0.25 2.83 11.51 3.26 0.43 8.49 19.94 9.77
3876.500 0.24 2.78 11.51 3.26 0.42 8.35 19.94 9.78
3877.000 0.24 2.73 11.51 3.26 0.41 8.20 19.94 9.78
3877.500 0.23 2.69 11.51 3.26 0.40 8.06 19.93 9.79
3878.000 0.23 2.64 11.51 3.27 0.40 7.91 19.93 9.80
3878.500 0.23 2.59 11.50 3.27 0.39 7.77 19.93 9.81
3879.000 0.22 2.54 11.50 3.27 0.38 7.62 19.92 9.81
3879.500 0.22 2.49 11.50 3.27 0.37 7.47 19.92 9.82
3880.000 0.21 2.44 11.50 3.28 0.37 7.31 19.92 9.83
3880.500 0.21 2.38 11.50 3.28 0.36 7.15 19.91 9.84
3881.000 0.20 2.32 11.49 3.28 0.35 6.97 19.91 9.84
3881.500 0.20 2.27 11.49 3.28 0.34 6.80 19.90 9.85
3882.000 0.19 2.21 11.49 3.29 0.33 6.62 19.90 9.86
3882.500 0.19 2.15 11.49 3.29 0.32 6.45 19.89 9.86
3883.000 0.18 2.09 11.48 3.29 0.32 6.27 19.89 9.87
3883.500 0.18 2.03 11.48 3.29 0.31 6.09 19.89 9.88
3884.000 0.17 1.97 11.48 3.29 0.30 5.92 19.88 9.88
3884.500 0.17 1.92 11.48 3.30 0.29 5.76 19.88 9.89
3885.000 0.16 1.88 11.47 3.30 0.28 5.63 19.88 9.90
3885.500 0.16 1.84 11.47 3.30 0.28 5.53 19.87 9.91
3886.000 0.16 1.82 11.47 3.31 0.28 5.47 19.87 9.92
3886.500 0.16 1.81 11.47 3.31 0.27 5.43 19.87 9.94
3887.000 0.16 1.79 11.47 3.32 0.27 5.38 19.87 9.97
3887.500 0.16 1.78 11.47 3.33 0.27 5.34 19.87 10.00
3888.000 0.15 1.76 11.47 3.34 0.27 5.29 19.87 10.03
3888.500 0.15 1.75 11.47 3.35 0.26 5.25 19.87 10.06
3889.000 0.15 1.74 11.47 3.36 0.26 5.21 19.87 10.09
3889.500 0.15 1.73 11.47 3.37 0.26 5.19 19.87 10.12
3890.000 0.15 1.74 11.47 3.38 0.26 5.22 19.87 10.15
3890.500 0.15 1.77 11.47 3.39 0.27 5.30 19.87 10.18
3891.000 0.16 1.81 11.48 3.40 0.27 5.44 19.88 10.21
3891.500 0.16 1.86 11.48 3.41 0.28 5.59 19.88 10.24
3892.000 0.17 1.92 11.48 3.42 0.29 5.75 19.89 10.27
3892.500 0.17 1.97 11.48 3.43 0.30 5.90 19.89 10.30
3893.000 0.18 2.02 11.49 3.44 0.30 6.06 19.90 10.33
3893.500 0.18 2.07 11.49 3.45 0.31 6.22 19.90 10.36
3894.000 0.19 2.13 11.49 3.46 0.32 6.38 19.91 10.39
3894.500 0.19 2.18 11.50 3.47 0.33 6.55 19.91 10.42
3895.000 0.19 2.24 11.50 3.48 0.34 6.72 19.92 10.45
3895.500 0.20 2.30 11.50 3.49 0.35 6.89 19.92 10.48
3896.000 0.21 2.36 11.50 3.50 0.36 7.08 19.93 10.51
3896.500 0.21 2.42 11.51 3.51 0.36 7.27 19.93 10.53
3897.000 0.22 2.49 11.51 3.52 0.37 7.46 19.94 10.55
3897.500 0.22 2.55 11.51 3.52 0.38 7.65 19.94 10.57
3898.000 0.23 2.61 11.52 3.53 0.39 7.84 19.95 10.59
3898.500 0.23 2.68 11.52 3.54 0.40 8.04 19.95 10.61
3899.000 0.24 2.74 11.52 3.54 0.41 8.23 19.96 10.63
3899.500 0.24 2.80 11.53 3.55 0.42 8.41 19.96 10.64
3900.000 0.25 2.86 11.53 3.55 0.43 8.59 19.97 10.66
3900.500 0.25 2.91 11.53 3.56 0.44 8.74 19.97 10.68
3901.000 0.26 2.96 11.53 3.56 0.44 8.89 19.98 10.69
3901.500 0.26 3.01 11.54 3.57 0.45 9.02 19.98 10.71
3902.000 0.26 3.05 11.54 3.58 0.46 9.16 19.98 10.73
3902.500 0.27 3.10 11.54 3.58 0.47 9.30 19.99 10.74
3903.000 0.27 3.15 11.54 3.59 0.47 9.44 19.99 10.76
3903.500 0.28 3.19 11.55 3.61 0.48 9.57 20.00 10.82
3904.000 0.28 3.24 11.55 3.70 0.49 9.71 20.01 11.09
3904.500 0.28 3.28 11.59 4.44 0.49 9.85 20.07 13.32
3905.000 0.28 3.33 11.68 6.59 0.49 9.98 20.23 19.77
3905.500 0.29 3.36 11.80 9.34 0.49 10.09 20.44 28.03
3906.000 0.29 3.40 11.88 11.27 0.50 10.21 20.58 33.81
3906.500 0.29 3.44 11.78 8.91 0.51 10.32 20.41 26.74
3907.000 0.30 3.47 11.67 6.28 0.52 10.42 20.22 18.83
3907.500 0.30 3.51 11.63 5.19 0.52 10.53 20.14 15.56
3908.000 0.30 3.55 11.64 5.45 0.53 10.64 20.16 16.34
3908.500 0.31 3.58 11.67 6.02 0.53 10.75 20.21 18.06
3909.000 0.31 3.62 11.64 5.29 0.54 10.86 20.16 15.88
3909.500 0.31 3.65 11.60 4.43 0.55 10.96 20.09 13.30
3910.000 0.32 3.69 11.58 3.89 0.55 11.06 20.06 11.66
3910.500 0.32 3.71 11.57 3.70 0.56 11.14 20.04 11.11
3911.000 0.32 3.73 11.57 3.68 0.56 11.20 20.04 11.05
3911.500 0.32 3.76 11.57 3.69 0.56 11.27 20.05 11.06
3912.000 0.33 3.78 11.57 3.69 0.57 11.33 20.05 11.08
3912.500 0.33 3.80 11.58 3.71 0.57 11.40 20.05 11.13
3913.000 0.33 3.82 11.58 3.78 0.57 11.46 20.06 11.34
3913.500 0.33 3.84 11.59 3.99 0.57 11.52 20.07 11.97
3914.000 0.33 3.86 11.62 4.74 0.58 11.59 20.13 14.21
3914.500 0.33 3.88 11.66 5.66 0.58 11.65 20.20 16.98
3915.000 0.33 3.90 11.70 6.59 0.58 11.70 20.27 19.78
3915.500 0.33 3.92 11.74 7.38 0.58 11.75 20.33 22.14
3916.000 0.33 3.93 11.76 7.84 0.58 11.79 20.37 23.51
3916.500 0.34 3.94 11.71 6.58 0.58 11.83 20.27 19.73
3917.000 0.34 3.96 11.64 5.14 0.59 11.87 20.17 15.43
3917.500 0.34 3.97 11.60 4.12 0.59 11.91 20.09 12.35
3918.000 0.34 3.98 11.59 3.76 0.60 11.95 20.07 11.27
3918.500 0.34 4.00 11.58 3.71 0.60 11.99 20.06 11.12
3919.000 0.35 4.01 11.58 3.69 0.60 12.02 20.06 11.07
3919.500 0.35 4.02 11.58 3.68 0.60 12.06 20.06 11.04
3920.000 0.35 4.03 11.58 3.67 0.60 12.08 20.06 11.01
3920.500 0.35 4.03 11.58 3.66 0.60 12.09 20.06 10.98
3921.000 0.35 4.03 11.58 3.65 0.60 12.08 20.06 10.95
3921.500 0.35 4.03 11.58 3.64 0.60 12.08 20.06 10.92
3922.000 0.35 4.02 11.58 3.63 0.60 12.07 20.06 10.89
3922.500 0.35 4.02 11.58 3.62 0.60 12.06 20.06 10.86
3923.000 0.35 4.02 11.58 3.61 0.60 12.05 20.06 10.83
3923.500 0.35 4.01 11.58 3.60 0.60 12.04 20.06 10.80
3924.000 0.35 4.01 11.58 3.59 0.60 12.03 20.06 10.77
3924.500 0.35 4.00 11.58 3.58 0.60 12.01 20.06 10.74
3925.000 0.34 3.99 11.58 3.58 0.60 11.97 20.06 10.75
3925.500 0.34 3.96 11.58 3.62 0.59 11.89 20.06 10.86
3926.000 0.34 3.93 11.59 3.97 0.59 11.79 20.08 11.90
3926.500 0.33 3.90 11.64 5.02 0.58 11.69 20.16 15.07
3927.000 0.33 3.86 11.69 6.18 0.57 11.58 20.24 18.55
3927.500 0.33 3.82 11.71 6.84 0.57 11.46 20.28 20.51
3928.000 0.32 3.78 11.69 6.31 0.56 11.35 20.24 18.92
3928.500 0.32 3.75 11.71 6.84 0.55 11.24 20.28 20.51
3929.000 0.32 3.71 11.75 7.79 0.55 11.13 20.35 23.38
3929.500 0.31 3.68 11.74 7.64 0.54 11.03 20.33 22.91
3930.000 0.31 3.65 11.67 6.04 0.54 10.96 20.21 18.13
3930.500 0.31 3.64 11.59 4.20 0.54 10.92 20.08 12.61
3931.000 0.31 3.63 11.57 3.62 0.54 10.90 20.03 10.86
3931.500 0.31 3.63 11.56 3.42 0.54 10.89 20.02 10.25
3932.000 0.31 3.63 11.55 3.37 0.54 10.89 20.01 10.11
3932.500 0.31 3.63 11.55 3.35 0.54 10.88 20.01 10.06
3933.000 0.31 3.63 11.55 3.34 0.54 10.88 20.01 10.02
3933.500 0.31 3.62 11.55 3.32 0.54 10.87 20.01 9.97
3934.000 0.31 3.62 11.55 3.31 0.54 10.87 20.01 9.92
3934.500 0.31 3.63 11.55 3.29 0.54 10.88 20.01 9.88
3935.000 0.31 3.64 11.55 3.28 0.55 10.91 20.01 9.83
3935.500 0.32 3.66 11.55 3.27 0.55 10.97 20.01 9.80
3936.000 0.32 3.68 11.55 3.26 0.55 11.05 20.01 9.79
3936.500 0.32 3.71 11.55 3.27 0.56 11.14 20.01 9.80
3937.000 0.32 3.75 11.56 3.28 0.56 11.24 20.01 9.84
3937.500 0.33 3.78 11.56 3.30 0.57 11.33 20.02 9.90
3938.000 0.33 3.81 11.56 3.32 0.57 11.42 20.02 9.96
3938.500 0.33 3.84 11.56 3.34 0.58 11.52 20.03 10.02
3939.000 0.33 3.87 11.56 3.37 0.58 11.61 20.03 10.12
3939.500 0.34 3.90 11.57 3.42 0.58 11.70 20.04 10.27
3940.000 0.34 3.92 11.57 3.51 0.59 11.76 20.04 10.52
3940.500 0.34 3.94 11.58 3.58 0.59 11.81 20.05 10.73
3941.000 0.34 3.94 11.58 3.57 0.59 11.83 20.05 10.70
3941.500 0.34 3.95 11.57 3.53 0.59 11.84 20.05 10.59
3942.000 0.34 3.95 11.57 3.50 0.59 11.85 20.05 10.51
3942.500 0.34 3.96 11.57 3.51 0.59 11.87 20.05 10.52
3943.000 0.34 3.96 11.58 3.52 0.59 11.88 20.05 10.57
3943.500 0.34 3.96 11.58 3.54 0.59 11.89 20.05 10.63
3944.000 0.34 3.97 11.58 3.56 0.59 11.90 20.05 10.69
3944.500 0.34 3.97 11.58 3.59 0.59 11.90 20.05 10.76
3945.000 0.34 3.96 11.58 3.61 0.59 11.89 20.06 10.82
3945.500 0.34 3.95 11.58 3.63 0.59 11.85 20.06 10.88
3946.000 0.34 3.93 11.58 3.64 0.59 11.80 20.06 10.93
3946.500 0.34 3.91 11.58 3.66 0.59 11.74 20.06 10.98
3947.000 0.34 3.89 11.58 3.68 0.58 11.67 20.06 11.03
3947.500 0.33 3.87 11.58 3.69 0.58 11.61 20.05 11.08
3948.000 0.33 3.85 11.58 3.71 0.58 11.54 20.05 11.12
3948.500 0.33 3.83 11.58 3.72 0.57 11.48 20.05 11.16
3949.000 0.33 3.81 11.58 3.74 0.57 11.42 20.05 11.21
3949.500 0.33 3.78 11.58 3.75 0.57 11.35 20.05 11.25
3950.000 0.32 3.76 11.58 3.77 0.56 11.27 20.05 11.30
3950.500 0.32 3.73 11.58 3.78 0.56 11.19 20.05 11.34
3951.000 0.32 3.70 11.58 3.80 0.55 11.10 20.05 11.39
3951.500 0.32 3.67 11.58 3.81 0.55 11.00 20.05 11.44
3952.000 0.31 3.64 11.57 3.83 0.54 10.91 20.05 11.49
3952.500 0.31 3.60 11.57 3.85 0.54 10.81 20.05 11.55
3953.000 0.31 3.57 11.57 3.90 0.53 10.71 20.05 11.71
3953.500 0.31 3.54 11.59 4.20 0.53 10.62 20.07 12.59
3954.000 0.30 3.51 11.62 5.02 0.52 10.52 20.13 15.05
3954.500 0.30 3.47 11.68 6.54 0.51 10.41 20.24 19.62
3955.000 0.29 3.43 11.74 7.80 0.51 10.29 20.33 23.41
3955.500 0.29 3.38 11.70 7.02 0.50 10.15 20.27 21.07
3956.000 0.29 3.33 11.64 5.63 0.50 10.00 20.16 16.88
3956.500 0.28 3.28 11.58 4.42 0.49 9.83 20.06 13.26
3957.000 0.28 3.22 11.56 4.00 0.48 9.67 20.03 11.99
3957.500 0.27 3.17 11.56 3.94 0.47 9.50 20.02 11.82
3958.000 0.27 3.11 11.56 3.91 0.47 9.33 20.01 11.74
3958.500 0.26 3.06 11.55 3.90 0.46 9.17 20.01 11.69
3959.000 0.26 3.00 11.55 3.88 0.45 9.00 20.00 11.65
3959.500 0.25 2.94 11.55 3.87 0.44 8.82 20.00 11.61
3960.000 0.25 2.88 11.54 3.85 0.43 8.64 19.99 11.56
3960.500 0.24 2.81 11.54 3.84 0.42 8.43 19.99 11.52
3961.000 0.24 2.74 11.54 3.83 0.41 8.22 19.98 11.48
3961.500 0.23 2.67 11.53 3.82 0.40 8.00 19.97 11.45
3962.000 0.22 2.59 11.53 3.81 0.39 7.77 19.97 11.44
3962.500 0.22 2.52 11.52 3.81 0.38 7.55 19.96 11.42
3963.000 0.21 2.44 11.52 3.79 0.37 7.32 19.95 11.37
3963.500 0.21 2.37 11.52 3.76 0.36 7.10 19.95 11.29
3964.000 0.20 2.29 11.51 3.74 0.34 6.88 19.94 11.22
3964.500 0.19 2.22 11.51 3.72 0.33 6.67 19.93 11.16
3965.000 0.19 2.16 11.51 3.71 0.33 6.49 19.93 11.12
3965.500 0.18 2.12 11.50 3.69 0.32 6.36 19.92 11.08
3966.000 0.18 2.09 11.50 3.69 0.31 6.26 19.92 11.06
3966.500 0.18 2.06 11.50 3.68 0.31 6.17 19.92 11.05
3967.000 0.18 2.03 11.50 3.69 0.31 6.09 19.92 11.06
3967.500 0.17 2.00 11.50 3.69 0.30 6.01 19.91 11.08
3968.000 0.17 1.97 11.50 3.70 0.30 5.92 19.91 11.10
3968.500 0.17 1.95 11.50 3.71 0.29 5.84 19.91 11.12
3969.000 0.17 1.92 11.50 3.72 0.29 5.76 19.91 11.15
3969.500 0.17 1.90 11.49 3.72 0.29 5.71 19.91 11.17
3970.000 0.17 1.90 11.50 3.73 0.29 5.71 19.91 11.19
3970.500 0.17 1.93 11.50 3.74 0.29 5.80 19.91 11.22
3971.000 0.17 1.98 11.50 3.75 0.30 5.94 19.92 11.24
3971.500 0.18 2.03 11.50 3.75 0.31 6.10 19.92 11.26
3972.000 0.18 2.09 11.50 3.76 0.31 6.27 19.93 11.29
3972.500 0.19 2.15 11.51 3.77 0.32 6.44 19.93 11.31
3973.000 0.19 2.20 11.51 3.78 0.33 6.61 19.94 11.33
3973.500 0.20 2.26 11.51 3.78 0.34 6.78 19.94 11.35
3974.000 0.20 2.32 11.52 3.79 0.35 6.96 19.95 11.38
3974.500 0.21 2.38 11.52 3.80 0.36 7.14 19.95 11.40
3975.000 0.21 2.44 11.52 3.81 0.37 7.33 19.96 11.43
3975.500 0.22 2.51 11.53 3.82 0.38 7.53 19.96 11.46
3976.000 0.22 2.58 11.53 3.83 0.39 7.75 19.97 11.50
3976.500 0.23 2.66 11.53 3.86 0.40 7.97 19.98 11.57
3977.000 0.24 2.73 11.54 3.88 0.41 8.19 19.98 11.65
3977.500 0.24 2.80 11.54 3.91 0.42 8.41 19.99 11.74
3978.000 0.25 2.88 11.55 3.95 0.43 8.64 20.00 11.85
3978.500 0.26 2.95 11.55 3.99 0.44 8.86 20.01 11.97
3979.000 0.26 3.03 11.56 4.03 0.45 9.09 20.02 12.09
3979.500 0.27 3.10 11.56 4.06 0.46 9.31 20.02 12.18
3980.000 0.27 3.17 11.57 4.13 0.47 9.52 20.04 12.40
3980.500 0.28 3.24 11.58 4.36 0.48 9.71 20.06 13.08
3981.000 0.28 3.30 11.60 4.86 0.49 9.90 20.10 14.57
3981.500 0.29 3.36 11.65 5.78 0.50 10.08 20.17 17.33
3982.000 0.29 3.42 11.67 6.31 0.51 10.27 20.22 18.92
3982.500 0.30 3.48 11.66 6.00 0.52 10.45 20.20 18.01
3983.000 0.30 3.54 11.63 5.25 0.53 10.63 20.15 15.75
3983.500 0.31 3.61 11.60 4.56 0.54 10.82 20.10 13.67
3984.000 0.32 3.67 11.60 4.37 0.55 11.00 20.09 13.12
3984.500 0.32 3.73 11.60 4.36 0.56 11.18 20.09 13.07
3985.000 0.33 3.78 11.60 4.38 0.56 11.34 20.10 13.13
3985.500 0.33 3.83 11.61 4.41 0.57 11.49 20.11 13.22
3986.000 0.33 3.88 11.61 4.43 0.58 11.63 20.11 13.30
3986.500 0.34 3.92 11.61 4.45 0.59 11.77 20.12 13.35
3987.000 0.34 3.97 11.62 4.47 0.59 11.90 20.12 13.40
3987.500 0.35 4.01 11.62 4.48 0.60 12.04 20.12 13.44
3988.000 0.35 4.06 11.62 4.49 0.60 12.17 20.13 13.47
3988.500 0.35 4.10 11.62 4.50 0.61 12.31 20.13 13.51
3989.000 0.36 4.15 11.63 4.51 0.62 12.44 20.14 13.54
3989.500 0.36 4.19 11.63 4.53 0.62 12.57 20.14 13.60
3990.000 0.36 4.23 11.63 4.57 0.63 12.68 20.15 13.71
3990.500 0.37 4.26 11.64 4.61 0.63 12.78 20.15 13.84
3991.000 0.37 4.29 11.64 4.65 0.64 12.87 20.16 13.96
3991.500 0.37 4.32 11.64 4.64 0.64 12.95 20.16 13.91
3992.000 0.37 4.35 11.64 4.61 0.65 13.04 20.16 13.84
3992.500 0.38 4.37 11.64 4.60 0.65 13.12 20.16 13.81
3993.000 0.38 4.40 11.64 4.61 0.65 13.20 20.16 13.82
3993.500 0.38 4.43 11.64 4.62 0.66 13.28 20.17 13.85
3994.000 0.38 4.45 11.64 4.63 0.66 13.36 20.17 13.89
3994.500 0.38 4.48 11.65 4.64 0.67 13.44 20.17 13.92
3995.000 0.39 4.50 11.65 4.65 0.67 13.51 20.17 13.96
3995.500 0.39 4.53 11.65 4.66 0.67 13.58 20.18 13.99
3996.000 0.39 4.54 11.65 4.67 0.68 13.63 20.18 14.02
3996.500 0.39 4.56 11.65 4.68 0.68 13.69 20.18 14.04
3997.000 0.39 4.58 11.65 4.69 0.68 13.74 20.18 14.07
3997.500 0.39 4.60 11.65 4.69 0.68 13.80 20.18 14.08
3998.000 0.40 4.62 11.65 4.70 0.69 13.85 20.19 14.10
3998.500 0.40 4.64 11.66 4.71 0.69 13.91 20.19 14.12
3999.000 0.40 4.65 11.66 4.71 0.69 13.96 20.19 14.14
3999.500 0.40 4.67 11.66 4.72 0.69 14.01 20.19 14.16
4000.000 0.40 4.69 11.66 4.72 0.70 14.06 20.19 14.17
4000.500 0.40 4.70 11.66 4.73 0.70 14.09 20.19 14.19
4001.000 0.40 4.71 11.66 4.73 0.70 14.12 20.19 14.20
4001.500 0.40 4.72 11.66 4.74 0.70 14.15 20.20 14.21
4002.000 0.41 4.72 11.66 4.74 0.70 14.17 20.20 14.22
4002.500 0.41 4.73 11.66 4.74 0.70 14.20 20.20 14.23
4003.000 0.41 4.74 11.66 4.75 0.70 14.22 20.20 14.25
4003.500 0.41 4.75 11.66 4.75 0.71 14.25 20.20 14.26
4004.000 0.41 4.76 11.66 4.76 0.71 14.27 20.20 14.27
4004.500 0.41 4.77 11.66 4.76 0.71 14.30 20.20 14.28
4005.000 0.41 4.78 11.66 4.76 0.71 14.33 20.20 14.29
4005.500 0.41 4.78 11.66 4.77 0.71 14.35 20.20 14.30
4006.000 0.41 4.79 11.66 4.77 0.71 14.38 20.20 14.32
4006.500 0.41 4.80 11.67 4.83 0.71 14.41 20.21 14.48
4007.000 0.41 4.81 11.68 5.16 0.71 14.44 20.23 15.47
4007.500 0.41 4.82 11.72 6.13 0.71 14.47 20.31 18.39
4008.000 0.41 4.83 11.82 8.27 0.71 14.50 20.46 24.81
4008.500 0.41 4.84 11.90 10.34 0.70 14.52 20.62 31.01
4009.000 0.41 4.85 11.93 11.05 0.70 14.55 20.67 33.15
4009.500 0.41 4.86 11.98 12.18 0.70 14.58 20.75 36.54
4010.000 0.40 4.87 12.07 14.30 0.70 14.61 20.90 42.90
4010.500 0.40 4.88 12.14 15.96 0.70 14.63 21.02 47.89
4011.000 0.41 4.88 11.99 12.43 0.71 14.65 20.77 37.29
4011.500 0.41 4.89 11.83 8.55 0.72 14.66 20.49 25.66
4012.000 0.42 4.89 11.72 5.86 0.72 14.68 20.29 17.59
4012.500 0.42 4.90 11.68 4.97 0.73 14.70 20.23 14.91
4013.000 0.42 4.91 11.67 4.87 0.73 14.72 20.22 14.62
4013.500 0.42 4.91 11.67 4.86 0.73 14.74 20.22 14.59
4014.000 0.42 4.92 11.67 4.87 0.73 14.75 20.22 14.61
4014.500 0.42 4.92 11.67 4.87 0.73 14.77 20.22 14.62
4015.000 0.42 4.93 11.68 4.88 0.73 14.79 20.22 14.64
4015.500 0.42 4.93 11.68 4.89 0.73 14.80 20.22 14.66
4016.000 0.42 4.94 11.68 4.89 0.73 14.82 20.22 14.68
4016.500 0.42 4.94 11.68 4.90 0.73 14.83 20.22 14.69
4017.000 0.42 4.95 11.68 4.90 0.73 14.84 20.22 14.70
